artist_name,instagram_url,instagram_handle,tiktok_url,tiktok_handle,youtube_url,youtube_channel_id,soundcloud_url,soundcloud_handle,twitter_url,twitter_handle,facebook_url,website_url
Clutch,,,,,https://www.youtube.com/channel/UCzBKwuocupWfmxt_-2mVzfA,UCzBKwuocupWfmxt_-2mVzfA,,,https://twitter.com/clutchofficial,clutchofficial,https://www.facebook.com/Clutchband,http://www.pro-rock.com/
Ebucs,,,,,,,,,,,,
A$Ap Ant,https://www.instagram.com/ygaddie/,ygaddie,,,,,,,https://twitter.com/ygAddie,ygAddie,,
Elias Stone,,,,,,,,,,,,
ENRA,,,,,https://music.youtube.com/channel/UCZHIXji1lwLWdkjDGUjHpDg,UCZHIXji1lwLWdkjDGUjHpDg,https://soundcloud.com/nvrnvr,nvrnvr,,,,
Santiz,,,,,,,,,,,,
Hugo TSR,https://www.instagram.com/hugotsr.off/,hugotsr.off,,,,,,,,,https://www.facebook.com/profile.php?id=100044100412962,
Janusz Walczuk,https://www.instagram.com/januszwalczuk/,januszwalczuk,,,,,,,,,https://www.facebook.com/yahinakoma,
Bonnie X Clyde,https://www.instagram.com/bonniexclydedj/,bonniexclydedj,,,https://www.youtube.com/channel/UCugS1TP3IpRJNWzaqpgPyKg,UCugS1TP3IpRJNWzaqpgPyKg,https://soundcloud.com/bonniexclydeofficial,bonniexclydeofficial,,,https://www.facebook.com/bonniexclydeofficial,http://bonniexclyde.com/
Gilberto Daza,https://www.instagram.com/gilbertodaza/,gilbertodaza,,,https://www.youtube.com/channel/UCYKgbwMCvwufa5EOX7vEHeg,UCYKgbwMCvwufa5EOX7vEHeg,,,https://twitter.com/gilbertdaza,gilbertdaza,https://www.facebook.com/gilbertodazamusica,https://www.gilbertodaza.com/
Pooh,,,,,https://www.youtube.com/channel/UCMvdKp5x7ScpQbFd83zV0ng,UCMvdKp5x7ScpQbFd83zV0ng,,,,,,http://www.pooh.it/
Volo,,,,,https://www.youtube.com/channel/UCbtTjg8XzmTeeVjIeg8ksBQ,UCbtTjg8XzmTeeVjIeg8ksBQ,https://soundcloud.com/il-volo-mundial-oficial,il-volo-mundial-oficial,https://twitter.com/ilvolo,ilvolo,https://www.facebook.com/109760812423358,https://www.ilvolomusic.com/
Polemick,,,,,,,,,,,,
Ruthless,,,,,,,,,,,,
camellia,,,,,,,,,,,,
KALUSH,https://www.instagram.com/kalush.official/,kalush.official,,,https://www.youtube.com/channel/UCWJULrY4qhbj0pqnNOrYETg,UCWJULrY4qhbj0pqnNOrYETg,https://soundcloud.com/kalush_official,kalush_official,,,,
Kolera,https://www.instagram.com/kolerap/,kolerap,,,https://www.youtube.com/channel/UCp66eJWB7Npgja8rPL-9Lag,UCp66eJWB7Npgja8rPL-9Lag,,,https://twitter.com/kolerap,kolerap,https://www.facebook.com/KoleraRapResmi,
Tsew The Kid,https://www.instagram.com/tsew_tk/,tsew_tk,https://www.tiktok.com/@tsew_tk,tsew_tk,https://www.youtube.com/TSEWTHEKID,TSEWTHEKID,,,https://twitter.com/Tsew_tk,Tsew_tk,https://www.facebook.com/TsewTK,
Krayzie Bone,,,,,,,,,,,,
Skream,https://www.instagram.com/skreamizm/,skreamizm,,,https://www.youtube.com/channel/UCIB_Tcbd3KxUyGwfz5dBsCw,UCIB_Tcbd3KxUyGwfz5dBsCw,https://soundcloud.com/skreamizm,skreamizm,https://twitter.com/i_skream,i_skream,https://www.facebook.com/skream,
DJ Laz,,,,,,,,,https://twitter.com/therealdjlaz,therealdjlaz,,
Blac Youngsta,https://www.instagram.com/blacyoungsta/,blacyoungsta,,,https://www.youtube.com/channel/UCvjgPWQe35Wgw2aLpz9vjQQ,UCvjgPWQe35Wgw2aLpz9vjQQ,https://soundcloud.com/blacyoungsta,blacyoungsta,https://twitter.com/BlacYoungstaFB,BlacYoungstaFB,https://www.facebook.com/BlacYoungsta,
86LOVE,,,,,,,,,,,,
Jean Carter,,,,,,,,,,,,
poorstacy,https://www.instagram.com/poorstacy/,poorstacy,,,https://www.youtube.com/channel/UC3HHo6sjE_MKgpDDdcYzQKw,UC3HHo6sjE_MKgpDDdcYzQKw,https://soundcloud.com/poorstacy,poorstacy,https://twitter.com/poorstacy,poorstacy,https://www.facebook.com/POORSTACY,
Skinny Flex,https://www.instagram.com/skinnyflex/,skinnyflex,,,,,,,,,,
Mushkaa,https://www.instagram.com/mushkaaa___/,mushkaaa___,,,,,,,https://twitter.com/irmafarelo,irmafarelo,,https://mushkaa.com/
Puneeth Rudranag,,,,,,,,,,,,
Usimamane,,,,,,,,,,,,
d38,,,,,,,,,,,,
D3W,https://www.instagram.com/d3wprod/,d3wprod,,,,,,,,,,
D4M $loan,https://www.instagram.com/d4msloan/,d4msloan,https://www.tiktok.com/@d4msloan,d4msloan,,,,,,,,
TOBEHONEST,,,https://tiktok.com/@tobehonest.music,tobehonest.music,,,,,,,,
B10,,,,,,,,,,,,
Donald Gold,,,,,,,,,,,,
dn.aire,,,,,,,,,,,,
DJ Kool,,,,,,,,,,,,
Cosang,,,,,,,,,,,,
Sarettii,,,,,,,,,,,,
Marlo,,,,,https://www.youtube.com/user/MaRLoTV,MaRLoTV,https://soundcloud.com/marlomusic,marlomusic,https://twitter.com/marlo_music,marlo_music,https://www.facebook.com/marlomusic,http://www.marlomusic.com/
Gill Madhipuriya,,,,,,,,,,,,
ReMan,,,,,,,,,,,,
Nectry,,,,,https://www.youtube.com/@nectryofficial,@nectryofficial,https://soundcloud.com/nectrymusic,nectrymusic,,,,
Anth,,,,,,,,,,,,
Baby Lulu,,,,,,,,,,,,
Tre' Amani,,,,,,,,,,,,
Hidden Piano,,,,,,,,,,,,
Lil Gotit,https://www.instagram.com/lilgotit/,lilgotit,,,,,,,https://twitter.com/1lilgotit,1lilgotit,,
ABHIR,,,,,,,,,,,,
Fabbio,,,,,,,,,,,,
Lyson,,,,,,,,,,,,
chillwagon,,,,,,,,,,,,
Nuit Incolore,https://www.instagram.com/nuitincolore/,nuitincolore,,,https://music.youtube.com/channel/UC974umfMvT9T82Vf4RWQjwA,UC974umfMvT9T82Vf4RWQjwA,https://soundcloud.com/nuitincolore,nuitincolore,https://twitter.com/Nuitincolore,Nuitincolore,https://www.facebook.com/nuitincolore,
OldyGotTheSound,,,,,,,,,,,,
BANGWHITE,,,,,,,,,,,,
Pregador Luo,,,,,,,,,,,,
Tom Doolie,https://www.instagram.com/tom_doolie/,tom_doolie,,,https://music.youtube.com/channel/UCotGPRFFzALsbBw3UjCSpLQ,UCotGPRFFzALsbBw3UjCSpLQ,https://soundcloud.com/tomdoolie-music,tomdoolie-music,,,https://www.facebook.com/tomdoolieofficial,
Typhoon,,,,,https://www.youtube.com/user/wearetyphoon,wearetyphoon,https://soundcloud.com/wearetyphoon,wearetyphoon,https://twitter.com/weareTYPHOON,weareTYPHOON,https://www.facebook.com/wearetyphoon,http://www.wearetyphoon.com/
Andonis,,,,,,,,,,,,
H4lfmeasures,,,,,,,,,,,,
Zomboy,,,,,,,,,,,,
Dexter HMC,,,,,,,,,,,,
Loski,,,,,,,,,https://twitter.com/loski_hs,loski_hs,,
Arz,,,,,,,,,,,,
Takeo,,,,,,,,,,,,
takeo,https://www.instagram.com/tysubeats/,tysubeats,,,,,https://soundcloud.com/takeotakeo,takeotakeo,https://twitter.com/takeobeats,takeobeats,,
Baby Syko,,,,,,,,,,,,
Dom M,,,,,,,,,,,,
Big Scythe,,,,,,,,,,,,
Kianush,https://www.instagram.com/kianush/,kianush,,,,,,,,,https://www.facebook.com/Kianush43,
Táctico Ayala,,,,,,,,,,,,
ALYPH,,,,,,,,,,,,
SamRecks,,,,,,,,,,,,
Mr Traumatik,,,,,,,,,,,,
Da Beatfreakz,,,,,,,,,https://twitter.com/DaBeatfreakz,DaBeatfreakz,https://www.facebook.com/DaBeatfreakz,http://dabeatfreakz.com/
FXRR,,,,,,,,,,,,
Victor Henry,,,,,,,,,,,,
dennisivnvc,,,,,,,,,,,,
Clementino,https://www.instagram.com/clementinoiena/,clementinoiena,,,https://www.youtube.com/channel/UCe0HPQ5xVziy6PXogPgxIFQ,UCe0HPQ5xVziy6PXogPgxIFQ,https://soundcloud.com/clementino-official,clementino-official,https://twitter.com/CLEMENTINOIENA,CLEMENTINOIENA,https://www.facebook.com/ClementinoIenaWhite,http://www.clementinoiena.com/
Nadav Cohen,https://www.instagram.com/amessvv/,amessvv,,,,,https://soundcloud.com/cohenn1,cohenn1,,,,https://www.nadavcohenmusic.net/
RiFF RAFF,,,,,,,,,,,,
Saam Sultan,https://www.instagram.com/triple4living/,triple4living,,,https://www.youtube.com/@saamsultan,@saamsultan,,,,,,
O.G.,https://www.instagram.com/ogkeemo/,ogkeemo,,,https://music.youtube.com/channel/UCY9jUbElkYygQ7vPlNSjFdg,UCY9jUbElkYygQ7vPlNSjFdg,,,https://twitter.com/OGwanKeemobi,OGwanKeemobi,https://www.facebook.com/ogkeemo1,https://og-keemo.de/
AK,,,,,,,,,,,,
Planet Hemp,https://www.instagram.com/planethempoficial/,planethempoficial,,,,,,,,,,
alyona alyona,https://www.instagram.com/alyona.alyona.official/,alyona.alyona.official,,,https://www.youtube.com/channel/UCX74kjhVcdu05Dm54BnQgyw,UCX74kjhVcdu05Dm54BnQgyw,https://soundcloud.com/alyonaalyona,alyonaalyona,,,https://www.facebook.com/alyona.alyona.official,
Fred Rabe,,,,,,,,,,,,
Taras,,,,,,,,,,,,
Ikarus,,,,,,,,,,,,
surelynotsibi42,,,,,,,,,,,,
BAGI MUNDA,,,,,,,,,,,,
Can,,,,,,,https://soundcloud.com/can-official,can-official,https://twitter.com/SpoonRecords,SpoonRecords,https://www.facebook.com/officialCan,http://www.spoonrecords.com/
Facção Central,,,,,,,,,,,,
Paris Texas,,,,,,,,,,,,
Cheb Hasni,,,,,,,,,,,,http://mouskni.com/artists/cheb-hasni/
tofutns,,,,,,,,,,,,
Havoc,,,,,,,,,,,,
Dj Rehan,,,,,,,,,,,,
Eternal Hands,,,,,,,,,,,,
Austin George,,,,,,,,,,,,
Trzeci Wymiar,,,,,,,,,,,,
Joseph Solomon,,,,,,,,,,,,
El Comando Exclusivo,,,,,,,,,,,,
Felix Blume,,,,,,,,,,,,
Chiocki,,,,,,,,,,,,
Demxntia,https://www.instagram.com/wow_demxntia/,wow_demxntia,https://www.tiktok.com/@wowdemxntia,wowdemxntia,https://www.youtube.com/channel/UCoXy48dwCL55ga5RCluFy6g,UCoXy48dwCL55ga5RCluFy6g,https://soundcloud.com/demxntia,demxntia,https://twitter.com/wowdemxntia,wowdemxntia,https://www.facebook.com/demxntiamusic,https://demxntia.com/
ropsu,,,,,,,,,,,,
DJ 2p,,,,,,,,,,,,
Andrade,https://www.instagram.com/oficialwanderleyandrade/,oficialwanderleyandrade,,,https://www.youtube.com/WanderleyAndradeOficial,WanderleyAndradeOficial,,,,,,
Nindy Kaur,,,,,,,,,,,,
Magic Affair,,,,,,,,,,,,
Febi,,,,,,,,,,,,
Jart,,,,,,,,,,,,
Anthony,,,,,https://www.youtube.com/channel/UCJ6TOzXu7EHTyp7nhM7ZHcQ,UCJ6TOzXu7EHTyp7nhM7ZHcQ,https://soundcloud.com/anthonyphillipsofficial,anthonyphillipsofficial,https://twitter.com/antpmusic,antpmusic,https://www.facebook.com/AnthonyPhillipsOfficial,http://www.anthonyphillips.co.uk/
Bia Soull,,,,,,,,,,,,
Frizzy P & Mr Cole,https://www.instagram.com/frizzy_p_and_mr_cole/,frizzy_p_and_mr_cole,,,,,,,,,https://www.facebook.com/frizzypandmistercole,
Caballero & JeanJass,,,,,https://www.youtube.com/channel/UCeg0PVLfsBKFLGd9V_EvbGA,UCeg0PVLfsBKFLGd9V_EvbGA,https://soundcloud.com/caballerojeanjass,caballerojeanjass,,,,https://cabajj.shop/
Nesi,,,,,,,,,,,,
Drengene fra Angora,,,,,,,,,,,,
El Arkeologo,,,,,,,https://soundcloud.com/el-arkeologo,el-arkeologo,,,,
paulys x,,,,,,,,,,,,
Blvck Svm,,,,,,,,,,,,
Lud Foe,,,,,,,,,,,,
King Lil G,,,,,,,,,,,,http://www.kinglilg.com/
OVE,,,,,https://www.youtube.com/@LeifOveAndsnesTV,@LeifOveAndsnesTV,,,https://twitter.com/LeifOveAndsnes,LeifOveAndsnes,https://www.facebook.com/LeifOveAndsnes,http://leifoveandsnes.com/
Sha Sha,,,,,,,,,,,,
Apollo Brown,,,,,https://music.youtube.com/channel/UC7W2Fz6mkc2WyJDbftx_G5A,UC7W2Fz6mkc2WyJDbftx_G5A,,,https://twitter.com/apollobrown,apollobrown,https://www.facebook.com/ApolloBrown,
Nikone,,,,,,,,,,,,
Mac Dre,,,,,,,,,,,,
Pedro Trick,,,,,,,,,,,,
Devilman,,,,,,,,,,,,
KLM,,,,,,,,,,,,
Klymaxx,,,,,,,,,,,,http://www.klymaxx.org/
Killstation,https://www.instagram.com/killstation/,killstation,,,https://www.youtube.com/channel/UCvoGL8YEWGdj4aj2Fnp1sQw,UCvoGL8YEWGdj4aj2Fnp1sQw,https://soundcloud.com/killstation,killstation,https://twitter.com/_killstation,_killstation,,https://www.thetwoofusaredying.com/
Cassiano,,,,,,,,,,,,
Kid Loco,https://www.instagram.com/kidloco_music/,kidloco_music,,,https://www.youtube.com/channel/UCVkaYPuRb-TWyd5sUIevOTg,UCVkaYPuRb-TWyd5sUIevOTg,,,,,https://www.facebook.com/KidLocoMusic,
Basty Corvalan,,,,,,,,,,,,
Kpoint,,,,,,,,,https://twitter.com/kpointofficiel,kpointofficiel,https://www.facebook.com/K-Point-Officiel-662275167180368,
BEARDED LEGEND,https://www.instagram.com/officialbeardedlegend/,officialbeardedlegend,,,https://www.youtube.com/user/MrBEARDEDLEGEND,MrBEARDEDLEGEND,https://soundcloud.com/beardedlegend-1,beardedlegend-1,https://twitter.com/beardedlegend,beardedlegend,,
Jotapê,,,,,,,,,,,,
Lleflight,,,,,,,,,,,,
Da Brat,https://www.instagram.com/sosobrat/,sosobrat,,,https://www.youtube.com/channel/UCe2fgDPwnHmEk8aiH9PlNJw,UCe2fgDPwnHmEk8aiH9PlNJw,,,,,,
Sethii Shmactt,,,,,,,,,,,,
samunowak,,,,,,,,,,,,
Selecta,https://www.instagram.com/selecta33/,selecta33,,,,,,,https://twitter.com/soselecta,soselecta,https://www.facebook.com/soselecta,
Yo Gef,,,,,,,,,,,,
Arma Jackson,https://www.instagram.com/arma.jackson/,arma.jackson,https://www.tiktok.com/@arma.jackson,arma.jackson,,,,,https://twitter.com/armajackson,armajackson,https://www.facebook.com/ArmaJacksonOfficiel,
Jack Love,,,,,,,,,,,,
Deep Kalsi,,,,,,,,,,,https://www.facebook.com/deepkalsimusic,
EAZYBOI,,,,,,,,,,,,
El Chapo Junior,,,,,,,,,,,,
Xavibo,https://www.instagram.com/xavibochino/,xavibochino,,,https://www.youtube.com/channel/UC3SWD4nj_okg3Sf5ISmDrvQ,UC3SWD4nj_okg3Sf5ISmDrvQ,,,,,https://www.facebook.com/xavibochino,
Bunkface,,,,,,,,,,,,
Sugarhill Ddot,https://www.instagram.com/sugarhilllddot/,sugarhilllddot,,,,,,,,,,
SugarHill Ddot,https://www.instagram.com/sugarhilllddot/,sugarhilllddot,,,,,,,,,,
Kash Doll,https://www.instagram.com/kashdoll/,kashdoll,,,https://www.youtube.com/channel/UCx5D4Lkkp8aIUBsTfiLpb-g,UCx5D4Lkkp8aIUBsTfiLpb-g,https://soundcloud.com/kashdoll48786,kashdoll48786,https://twitter.com/kashdoll,kashdoll,https://www.facebook.com/KashDoll,http://www.kashdoll.com/
Thr Cru2,,,,,,,,,,,,
brillion.,https://www.instagram.com/itsbrillion/,itsbrillion,,,https://www.youtube.com/channel/UCU89hm6Lm7YwTv-QeL3tSZQ,UCU89hm6Lm7YwTv-QeL3tSZQ,,,https://twitter.com/itsbrillion,itsbrillion,,
Jairzinho,,,,,,,,,,,,
Vanessa Doll,,,,,,,,,,,,
D-Double,,,,,,,,,,,,
Rousnam,,,,,,,,,,,,
Milonair,https://www.instagram.com/milonair/,milonair,,,https://www.youtube.com/channel/UCtDcejF-uIntRsBz8av2O1w,UCtDcejF-uIntRsBz8av2O1w,https://soundcloud.com/milonairofficial,milonairofficial,,,,
Civ,,,,,,,,,,,,https://web.archive.org/web/19961219003615/http://www.atlantic-records.com/CIV/
Spark Master Tape,,,,,https://www.youtube.com/user/sparkmastertape,sparkmastertape,https://soundcloud.com/sparkmastertape,sparkmastertape,https://twitter.com/SparkMasterTape,SparkMasterTape,https://www.facebook.com/SparkMasterTape,
Crônicas de um Babaca,,,,,,,,,,,,
pasha archive,,,,,,,https://soundcloud.com/pashaarchive,pashaarchive,,,,
Eddie Block,,,,,,,,,,,,
Rozalla,,,,,,,,,,,,
Ninocess,,,,,,,,,,,,
Aspirante,,,,,,,,,,,,
Mani Longia,,,,,,,,,,,,
Saudi,,,,,,,,,,,,
GraveChill,,,,,,,,,,,,
Dalsin,,,,,https://www.youtube.com/channel/UCm1s1tGsQ3zi1MvN4H9XXKQ,UCm1s1tGsQ3zi1MvN4H9XXKQ,,,,,,
Room9,,,,,,,,,,,,
T-Wayne,,,,,,,,,,,,
Ganja White Night,,,,,,,,,,,,
Pradabagshawty,,,,,,,,,,,,
nino freestyle,https://www.instagram.com/ninofreestyle/,ninofreestyle,,,https://music.youtube.com/channel/UCgmxtrYVY0S9OJtQB-1Ne3A,UCgmxtrYVY0S9OJtQB-1Ne3A,https://soundcloud.com/ninofreestyle-music,ninofreestyle-music,,,,
4Keus Gang,,,,,,,,,,,,
El Chojin,,,,,,,,,,,,
Iss,,,,,,,,,,,,
Compton's Most Wanted,,,,,,,,,,,,
Teqkoi,,,,,,,,,,,,
Syphr,,,,,,,,,,,,
Lola Brooke,https://www.instagram.com/lola.brooke/,lola.brooke,,,https://www.youtube.com/channel/UCA7OkZ7g4QQenRfWZQnsDQg,UCA7OkZ7g4QQenRfWZQnsDQg,,,https://twitter.com/lolabrooke718,lolabrooke718,https://www.facebook.com/LolaBrooke718,
Tommy Royale,,,,,,,,,,,,
Oualid,,,,,,,,,,,,
Ryder,,,,,,,,,https://twitter.com/detmryder,detmryder,https://www.facebook.com/pages/Mitch-Ryder/276234515721051,http://www.mitchryder.net/
Yexay TMM,,,,,,,,,,,,
People Under the Stairs,,,,,,,,,,,,
Mestre B,,,,,,,,,,,,
Okekel,https://www.instagram.com/okekel1000/,okekel1000,,,,,https://soundcloud.com/okekel,okekel,,,,
Little Stranger,,,,,https://www.youtube.com/channel/UCbNqTg1y6UgBXlApKDUzX1Q,UCbNqTg1y6UgBXlApKDUzX1Q,https://soundcloud.com/littlestrangermusic,littlestrangermusic,,,https://www.facebook.com/littlestrangermusic,http://heylittlestranger.com/
Clever,,,,,,,,,,,,
KIDD KAWAKI,,,,,,,,,,,,
KAZE,,,,,,,,,,,,http://www.kazemusic.com/
Grše,,,,,,,,,,,,
Reeperbahn Kareem,,,,,,,,,,,https://www.facebook.com/hamburgkareem,
Safraoui,https://www.instagram.com/safrraoui/,safrraoui,,,,,,,,,,
Doda,,,,,,,,,,,,
p-rallel,,,,,,,,,,,,
Ultra Beats,,,,,,,,,,,,
Çağrı Sinci,,,,,,,,,,,,
Omar LinX,,,,,,,,,,,,
T.Love,,,,,,,,,,,,
Zvonkiy,,,,,,,,,,,,
Big Brev,,,,,,,,,,,,
Wang,,,,,,,,,,,,
Sikander Kahlon,,,,,,,,,,,,
Concrete Boys,https://www.instagram.com/concreteboys/,concreteboys,,,https://www.youtube.com/@ConcreteFamily_,@ConcreteFamily_,,,,,,
Funk Flex,,,,,,,,,,,,
Grandmaster Flash & The Furious Five,,,,,,,,,,,,
CHAD,,,,,,,,,,,,
Capital T,https://www.instagram.com/truekapo/,truekapo,,,https://www.youtube.com/channel/UCGLu20iKuz8ZzZ8xYv5YsXA,UCGLu20iKuz8ZzZ8xYv5YsXA,,,https://twitter.com/TrueKapo,TrueKapo,,
Attila,https://www.instagram.com/attila_ga/,attila_ga,,,https://www.youtube.com/channel/UCvscAibvK2l-PU63jC2OyJQ,UCvscAibvK2l-PU63jC2OyJQ,,,https://twitter.com/attilaga,attilaga,https://www.facebook.com/AttilaGA,http://attilaband.com/
BE'O,,,,,,,,,,,,
Vaes,,,,,,,,,,,https://www.facebook.com/vaesoficial,
2 Eivissa,,,,,https://www.youtube.com/channel/UCyu9igbYl7_taxKSRXwVHsg,UCyu9igbYl7_taxKSRXwVHsg,,,,,,
M Row,,,,,,,,,,,,
iasilma,,,,,,,,,,,,
Kidjaywest,,,,,,,,,,,,
Mario Judah,,,,,https://music.youtube.com/channel/UCVje_MLPTTJrxYhYYNtfm4Q,UCVje_MLPTTJrxYhYYNtfm4Q,https://soundcloud.com/mario-judah,mario-judah,,,,
RZO,,,,,,,,,,,,
Sid MSC,,,,,,,,,,,,
Luther,https://www.instagram.com/luthervandross/,luthervandross,,,https://www.youtube.com/luthervandross,luthervandross,https://soundcloud.com/luthervandrossmusic,luthervandrossmusic,https://twitter.com/luthervandross,luthervandross,https://www.facebook.com/luthervandross,http://www.luthervandross.com/
Exposé,,,,,,,,,,,,
Nicco,,,,,,,,,,,,
Tiitof,,,,,,,,,,,,
El Burger,,,,,,,,,,,,
Don Louis,,,,,,,,,,,,
Trung Trần,,,,,,,,,,,,
Awesome Pierre,,,,,,,,,,,,
Acru,,,,,,,,,,,,
MUKADE,,,,,,,,,,,,
Mous-K,,,,,,,,,,,,
IBE,https://www.instagram.com/ibe1999/,ibe1999,https://www.tiktok.com/@ibelius,ibelius,https://www.youtube.com/channel/UC2B6L-kSm-YzMWVjdAFZ1ag,UC2B6L-kSm-YzMWVjdAFZ1ag,https://soundcloud.com/ibe-11,ibe-11,https://twitter.com/ibelius,ibelius,https://www.facebook.com/ibe1999,
Dollar Prync,,,,,,,,,,,,
FORGOTTENAGE,,,,,,,https://soundcloud.com/ra1r2dv4o1h9,ra1r2dv4o1h9,,,,
Big2,,,,,,,,,,,,
Brian Tuey,,,,,,,,,,,,
Baby J & Young Weapon,,,,,,,,,,,,
Tarcis,,,,,,,,,,,,
Tycoon,,,,,,,,,,,,
MRC,,,,,,,,,,,,
Tarna,,,,,,,,,,,,
Mata Panda,,,,,,,,,,,,
Kleine John,,,,,,,,,,,,
13 Killoki,,,,,,,,,,,,
Boramess,,,,,,,,,,,,
Karamel19,,,,,,,,,,,,
Lil Woadie,,,,,,,https://soundcloud.com/lilwoadie-sc,lilwoadie-sc,,,,
Jam & Spoon,,,,,,,,,,,,
BABYBIGBOY,,,,,,,,,,,,
Horrid1,,,,,,,,,,,,
Sokrat ST,,,,,,,,,,,,
Gya,,,,,,,,,,,,
Natiq,,,,,,,,,,,,
Karmen,,,,,,,,,,,,
Cici,,,,,,,,,,,,
Raplume,,,,,,,,,,,,
Flech3ring,,,,,,,,,,,,
Lotto Boyzz,,,,,,,,,,,,
Lisa Lisa & Cult Jam,,,,,,,,,,,,
iamlope$$,,,,,,,https://soundcloud.com/iamlopess,iamlopess,,,,
OTW,,,,,,,,,,,https://www.facebook.com/OTW739/posts,
Da Real Gee Money,,,,,,,,,,,,
Janax,,,,,,,,,,,,
The Seige,https://www.instagram.com/theseigemusic/,theseigemusic,,,https://www.youtube.com/channel/UCwqlS0hMxVBWySJJKb79aMg,UCwqlS0hMxVBWySJJKb79aMg,https://soundcloud.com/theseigemusic,theseigemusic,https://twitter.com/theseigemusic,theseigemusic,https://www.facebook.com/1474751436137213,http://theseige.offstreament.com/
L'Orchestra Cinematique,,,,,https://www.youtube.com/channel/UCLuEtEE-MF7EYtGcN0Z6mDg,UCLuEtEE-MF7EYtGcN0Z6mDg,https://soundcloud.com/lorchestra-cinematique,lorchestra-cinematique,,,https://www.facebook.com/LOrchestraCinematique,
Ametrine Skies,,,,,,,,,,,,
Faye 詹雯婷,,,,,,,,,,,,
JO1,https://www.instagram.com/official_jo1/,official_jo1,https://www.tiktok.com/@jo1_gotothetop,jo1_gotothetop,https://www.youtube.com/channel/UCsmXiDP8S40uBeJYxvyulmA,UCsmXiDP8S40uBeJYxvyulmA,,,https://twitter.com/official_jo1,official_jo1,,https://jo1.jp/
Flipsyde,,,,,https://www.youtube.com/user/FlipsydeOfficial,FlipsydeOfficial,,,https://twitter.com/therealflipsyde,therealflipsyde,https://www.facebook.com/flipsyde,http://flipsyde.com/
Michael Marshall,,,,,,,,,,,,
Damassaclan,,,,,https://www.youtube.com/DAMASSACLANOFICIAL/,DAMASSACLANOFICIAL,,,,,,
Odyssey,,,,,,,,,,,,http://www.whitsend.org/
Ronan,https://www.instagram.com/rokeating/,rokeating,https://www.tiktok.com/@ronankeatingofficial,ronankeatingofficial,https://www.youtube.com/user/ronankeatingofficial,ronankeatingofficial,https://soundcloud.com/ronan-keating-official,ronan-keating-official,https://twitter.com/ronanofficial,ronanofficial,https://www.facebook.com/ronankeatingofficial,http://www.ronankeating.com/
Hagle,,,,,,,,,,,,
Pardeep Jandli,,,,,,,,,,,,
KeFo,,,,,,,,,,,,
CZARFACE,,,,,,,,,,,,
Fallen Angel,,,,,,,,,,,,
Malome Vector,,,,,,,,,,,,
Linch,,,,,,,,,,,,
Jay Silva,,,,,,,,,,,,
Kelvyn Colt,https://www.instagram.com/kelvyncolt/,kelvyncolt,,,https://www.youtube.com/user/BeyondYourSenseMusic,BeyondYourSenseMusic,https://soundcloud.com/beyondyoursensemusic,beyondyoursensemusic,https://twitter.com/kelvyncolt,kelvyncolt,https://www.facebook.com/KelvynColt,http://www.kelvyncolt.com/
Noname,https://www.instagram.com/nonamehiding/,nonamehiding,,,,,https://soundcloud.com/noname,noname,https://twitter.com/noname,noname,https://www.facebook.com/noname,http://www.nonamehiding.com/
DigDat,https://www.instagram.com/digdat/,digdat,,,https://www.youtube.com/channel/UCivWIY-ynGY0OlDkOTl34rw,UCivWIY-ynGY0OlDkOTl34rw,https://soundcloud.com/digdat-music,digdat-music,https://twitter.com/digdat88,digdat88,https://www.facebook.com/profile.php?id=100063804005863,https://www.digdat8.com/
GAYAZOV$ BROTHER$,https://www.instagram.com/gayazovs_brothers.official/,gayazovs_brothers.official,,,https://www.youtube.com/channel/UCwIUjOQqofhhogIY_63agpw,UCwIUjOQqofhhogIY_63agpw,https://soundcloud.com/user-586708734,user-586708734,,,,http://gayazovsbrothers.ru/
Josva,,,,,,,,,,,,
LIZER,https://www.instagram.com/lizer/,lizer,,,https://www.youtube.com/channel/UCBTBuFX6dQ1obb28--d7nmw,UCBTBuFX6dQ1obb28--d7nmw,https://soundcloud.com/lizerofficial,lizerofficial,https://twitter.com/yunglizer,yunglizer,,
Freeway,,,,,,,,,,,,http://www.freewayatlast.com/
Tony Lenta,,,,,https://www.youtube.com/channel/UCkaS_bRoSad-G5mQ8I6hIuw,UCkaS_bRoSad-G5mQ8I6hIuw,,,,,https://www.facebook.com/TonyLentaOfficial,
Hardx,,,,,,,,,,,,
Peja,,,,,,,,,,,,
Killa Hakan,https://www.instagram.com/killa_hakan_36/,killa_hakan_36,,,https://www.youtube.com/KillaHakan36Official,KillaHakan36Official,,,https://twitter.com/killa_hakan_36,killa_hakan_36,https://www.facebook.com/KillaHakanFan,
Northern Dreams,,,,,,,,,,,,
Drama B,https://www.instagram.com/dramabmusic/,dramabmusic,,,https://www.youtube.com/channel/UCKVS5MvuILcJ8ldReFHkQvQ,UCKVS5MvuILcJ8ldReFHkQvQ,https://soundcloud.com/dramabmusic,dramabmusic,https://twitter.com/DramaBMusic,DramaBMusic,https://www.facebook.com/DramaBMusic,
lucidrari,,,,,,,,,,,,
Tame Tiger,,,,,,,,,,,,
Booka600,,,,,,,,,https://twitter.com/big600booka,big600booka,,
BEN plg,,,,,,,,,,,,
